,Timestamp,Are you self-employed?,How many employees does your company or organization have?,Is your employer primarily a tech company/organization?,Is your primary role within your company related to tech/IT?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided health coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health disorders and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,"If a mental health issue prompted you to request a medical leave from work, how easy or difficult would it be to ask for that leave?",Would you feel more comfortable talking to your coworkers about your physical health or your mental health?,Would you feel comfortable discussing a mental health issue with your direct supervisor(s)?,Have you ever discussed your mental health with your employer?,Would you feel comfortable discussing a mental health issue with your coworkers?,Have you ever discussed your mental health with coworkers?,Have you ever had a coworker discuss their or another coworker's mental health with you?,"Overall, how much importance does your employer place on physical health?","Overall, how much importance does your employer place on mental health?",Do you have previous employers?,Was your employer primarily a tech company/organization?,Have your previous employers provided mental health benefits?,Were you aware of the options for mental health care provided by your previous employers?,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health disorders and how to seek help?,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Would you have felt more comfortable talking to your previous employer about your physical health or your mental health?,Would you have been willing to discuss your mental health with your direct supervisor(s)?,Did you ever discuss your mental health with your previous employer?,Would you have been willing to discuss your mental health with your coworkers at previous employers?,Did you ever discuss your mental health with a previous coworker(s)?,Did you ever have a previous coworker discuss their or another coworker's mental health with you?,"Overall, how much importance did your previous employer place on physical health?","Overall, how much importance did your previous employer place on mental health?",Do you currently have a mental health disorder?,Have you had a mental health disorder in the past?,Have you ever sought treatment for a mental health disorder from a mental health professional?,Do you have a family history of mental illness?,"If you have a mental health disorder, how often do you feel that it interferes with your work when being treated effectively?","If you have a mental health disorder, how often do you feel that it interferes with your work when NOT being treated effectively (i.e., when you are experiencing symptoms)?",Have your observations of how another individual who discussed a mental health issue made you less likely to reveal a mental health issue yourself in your current workplace?,How willing would you be to share with friends and family that you have a mental illness?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Would you bring up your mental health with a potential employer in an interview?,Are you openly identified at work as a person with a mental health issue?,"If they knew you suffered from a mental health disorder, how do you think that your team members/co-workers would react?",Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Have you observed or experienced a supportive or well handled response to a mental health issue in your current or previous workplace?,"Overall, how well do you think the tech industry supports employees with mental health issues?",What is your age?,What is your gender?,What country do you live in?,What is your race?,What country do you work in?
248,1,0,1,1,1,3,0,1,0,1,4,1,1,1,1,0,0,7.0,7.0,1,1,0,2,1,0,3,1,2,0,0,0,0,7.0,7.0,0,3,0,1,3,3,0,9,2,2,0.0,8.0,0,2,3.0,30.0,3,50,3,52
249,1,0,6,1,1,1,1,2,1,2,5,1,1,1,1,1,1,5.0,4.0,1,0,1,1,1,0,0,1,1,1,1,0,1,5.0,3.0,1,2,1,1,1,4,1,5,0,0,0.0,4.0,2,2,3.0,35.0,3,50,3,52
250,1,0,3,1,1,0,0,0,0,2,5,0,2,0,1,0,0,9.0,2.0,1,0,1,3,1,0,0,1,1,0,1,0,1,7.0,2.0,2,0,0,0,3,4,0,5,2,0,1.0,5.0,1,0,2.0,30.0,3,0,3,0
251,1,0,3,1,1,0,0,0,0,2,2,1,2,0,1,1,1,5.0,5.0,1,1,1,1,2,0,0,1,2,0,0,0,0,7.0,5.0,2,0,0,1,1,1,0,5,2,0,0.0,7.0,0,3,3.0,32.0,3,32,3,32
252,1,0,5,1,1,1,1,0,2,2,5,2,1,0,1,0,1,8.0,8.0,1,1,0,2,1,0,0,2,0,0,0,0,0,9.0,5.0,0,0,0,0,1,1,0,7,1,2,0.0,9.0,1,3,3.0,33.0,3,1,3,1
253,1,0,2,1,1,0,0,0,0,2,5,1,1,0,2,0,1,5.0,5.0,1,0,1,1,1,0,3,1,1,0,1,0,0,3.0,0.0,0,0,0,0,1,1,0,7,2,2,0.0,7.0,0,3,2.0,48.0,3,32,3,32
254,1,0,3,1,1,0,1,0,0,2,4,1,0,0,0,0,0,8.0,6.0,1,1,2,0,1,0,0,1,2,0,1,0,0,8.0,6.0,0,0,0,0,1,1,0,7,0,2,0.0,8.0,0,3,2.0,32.0,3,31,3,31
255,1,0,4,1,1,2,0,0,0,2,4,1,0,0,2,1,0,5.0,4.0,1,1,0,2,1,0,0,1,1,0,1,0,0,7.0,4.0,1,1,1,1,3,2,3,5,2,0,0.0,7.0,3,1,1.0,45.0,3,50,3,52
256,1,0,5,1,1,2,0,0,0,2,1,1,0,0,2,1,0,5.0,3.0,1,1,0,2,1,0,0,1,2,0,0,0,0,5.0,3.0,0,0,0,0,1,1,3,5,0,2,0.0,8.0,1,1,2.0,31.0,3,39,3,40
259,1,0,4,1,1,0,0,0,0,2,1,2,0,0,0,0,0,7.0,7.0,1,1,1,1,1,0,0,2,1,0,1,0,0,7.0,7.0,0,0,0,0,1,1,3,1,0,0,0.0,1.0,0,0,1.0,29.0,3,37,3,38
260,1,0,4,1,0,1,1,1,1,1,4,1,1,1,2,0,0,6.0,9.0,1,0,2,0,1,0,3,1,2,0,0,0,0,2.0,2.0,3,1,1,2,3,4,2,6,0,0,0.0,7.0,2,3,3.0,51.0,0,51,3,53
261,1,0,3,1,1,1,1,1,0,2,1,1,1,0,1,0,1,6.0,8.0,1,1,3,0,1,0,0,1,1,0,1,0,0,5.0,3.0,0,3,0,0,1,1,1,3,0,0,0.0,8.0,2,3,3.0,33.0,0,51,3,53
262,1,0,4,1,1,1,1,0,0,1,2,1,2,1,1,1,1,7.0,7.0,1,0,2,2,1,0,0,1,2,0,0,0,0,4.0,4.0,1,1,1,1,4,2,1,9,0,0,1.0,9.0,2,2,4.0,27.0,3,51,3,53
263,1,0,2,1,1,1,0,0,2,2,3,1,0,0,0,0,1,3.0,3.0,1,1,0,2,1,1,2,1,1,0,1,0,1,3.0,2.0,0,0,0,2,1,1,2,0,2,0,0.0,3.0,2,1,2.0,42.0,3,51,3,53
264,1,0,2,1,0,3,0,1,0,1,2,1,1,1,2,1,1,7.0,7.0,1,1,0,2,1,0,0,1,1,0,0,0,1,4.0,2.0,0,0,0,0,1,1,0,5,1,2,0.0,3.0,3,3,2.0,47.0,3,1,3,1
265,1,0,3,1,1,3,0,1,2,2,5,1,1,1,1,1,1,7.0,7.0,1,1,1,1,1,0,0,1,2,1,0,0,0,7.0,7.0,1,3,1,2,0,4,0,5,2,0,0.0,6.0,1,3,3.0,31.0,0,31,3,31
267,1,0,4,1,1,2,0,0,0,2,4,2,2,0,2,0,0,5.0,5.0,1,1,0,2,2,1,2,2,2,0,0,0,0,3.0,3.0,0,1,0,1,3,4,2,5,0,0,0.0,2.0,3,3,2.0,58.0,3,3,3,4
268,1,0,2,1,1,0,0,0,0,2,3,1,0,0,0,0,0,1.0,1.0,1,1,1,1,1,0,0,1,1,0,1,0,0,1.0,1.0,2,2,0,2,1,1,3,3,0,0,0.0,1.0,1,1,1.0,42.0,0,44,3,45
269,1,0,4,1,1,2,0,2,0,2,2,1,0,0,0,0,0,9.0,8.0,1,1,1,1,1,0,0,1,1,0,1,0,0,6.0,6.0,1,1,1,1,3,2,0,2,2,0,0.0,9.0,1,3,1.0,41.0,3,16,3,15
270,1,0,6,1,1,1,1,0,0,1,5,1,0,0,0,0,1,8.0,10.0,1,1,3,3,3,2,3,1,1,0,1,0,0,8.0,6.0,3,3,0,0,4,3,0,6,1,2,1.0,5.0,2,2,3.0,25.0,3,21,3,20
271,1,0,6,1,1,1,1,1,1,1,5,1,1,1,0,1,1,9.0,9.0,1,1,2,3,1,0,0,1,2,0,1,0,0,6.0,3.0,0,1,1,0,2,2,0,7,1,0,0.0,8.0,0,3,3.0,31.0,0,51,3,53
272,1,0,3,1,1,0,0,0,0,2,4,2,1,1,2,1,0,7.0,2.0,1,1,1,1,1,0,0,2,2,0,0,1,0,7.0,2.0,1,2,1,2,3,4,0,9,0,0,0.0,5.0,0,0,2.0,42.0,3,51,3,53
273,1,0,6,1,1,1,1,0,1,1,5,1,2,1,0,1,1,8.0,5.0,1,0,0,0,1,1,0,1,1,0,1,0,0,6.0,1.0,1,1,1,1,4,2,1,8,1,2,0.0,6.0,0,0,2.0,35.0,4,51,3,53
274,1,0,6,1,1,1,1,0,0,0,2,1,2,0,0,0,0,9.0,3.0,1,1,1,1,1,0,0,1,1,0,1,0,0,7.0,0.0,2,1,1,0,1,1,3,5,2,0,0.0,5.0,3,1,2.0,24.0,3,29,3,29
275,1,0,6,1,1,1,0,1,1,2,1,1,2,0,2,0,0,10.0,5.0,1,1,2,0,1,1,0,1,2,1,0,1,1,8.0,1.0,1,0,1,1,0,2,1,9,0,0,0.0,4.0,3,1,3.0,37.0,3,51,3,53
276,1,0,6,1,1,2,0,1,2,2,2,1,0,0,0,0,1,5.0,6.0,1,1,1,3,1,1,1,1,1,0,1,0,1,3.0,3.0,2,0,0,0,1,1,1,2,2,0,0.0,5.0,3,1,2.0,32.0,3,26,3,25
279,1,0,3,1,1,0,0,2,0,2,0,1,2,0,0,0,0,7.0,3.0,1,1,1,1,1,0,1,1,1,0,1,0,0,7.0,0.0,3,3,1,2,4,2,3,4,2,0,0.0,5.0,0,1,1.0,30.0,3,51,3,53
280,1,0,6,1,1,2,0,0,0,2,1,1,0,0,0,0,0,2.0,5.0,1,1,0,2,1,0,0,1,1,0,1,0,0,0.0,4.0,2,2,0,2,1,1,0,0,1,0,0.0,5.0,1,1,2.0,27.0,3,15,3,14
282,1,0,2,1,1,2,0,0,0,2,4,1,2,0,0,0,0,7.0,7.0,1,1,0,2,1,0,0,1,0,0,1,0,0,6.0,6.0,3,1,1,2,3,3,0,6,0,0,0.0,7.0,1,1,3.0,41.0,3,51,3,53
283,1,0,3,1,1,1,0,0,2,2,0,1,2,0,0,0,0,8.0,5.0,1,1,0,2,2,1,2,1,2,0,0,0,0,5.0,5.0,0,0,0,0,1,1,3,6,0,0,0.0,2.0,0,1,2.0,39.0,3,51,3,53
284,1,0,6,1,1,1,1,0,2,2,4,2,2,1,2,1,0,9.0,6.0,1,1,2,0,1,0,0,1,1,0,0,0,0,5.0,4.0,1,1,1,0,4,2,0,9,1,2,0.0,5.0,2,2,3.0,42.0,3,51,3,53
285,1,0,1,1,0,1,0,0,0,1,5,2,1,1,1,1,1,8.0,8.0,1,0,1,2,1,0,0,1,1,0,0,0,0,5.0,3.0,1,1,1,1,3,4,0,10,1,2,1.0,9.0,0,3,3.0,28.0,0,51,3,53
286,1,0,2,1,1,0,0,0,0,2,0,1,0,0,2,0,0,7.0,3.0,1,0,1,1,1,0,0,1,1,0,0,1,0,5.0,3.0,1,1,1,0,4,2,2,1,1,0,0.0,8.0,1,1,3.0,29.0,3,51,3,53
287,1,0,6,1,1,1,0,0,2,2,5,1,2,0,1,0,1,5.0,5.0,1,0,0,2,2,1,0,1,2,0,0,0,0,0.0,0.0,0,1,1,0,1,1,3,2,0,0,0.0,6.0,1,3,2.0,46.0,3,51,3,53
288,1,0,6,1,1,1,1,1,1,1,5,2,2,0,2,0,0,8.0,7.0,1,1,3,0,2,1,3,2,0,0,1,0,0,8.0,5.0,2,0,0,0,3,3,0,10,1,1,0.0,8.0,1,1,2.0,34.0,3,51,3,53
289,1,0,2,1,1,1,0,0,0,2,1,1,1,0,1,1,0,7.0,5.0,1,0,2,0,2,1,3,1,2,1,0,1,0,7.0,7.0,1,1,1,1,4,2,1,10,2,0,0.0,5.0,0,0,3.0,28.0,3,16,3,15
290,1,0,3,1,1,1,1,0,0,1,4,2,1,1,1,1,1,5.0,5.0,1,1,3,4,1,0,3,2,3,0,0,1,0,5.0,4.0,0,3,1,0,3,1,0,8,1,1,0.0,6.0,3,1,1.0,38.0,3,16,3,15
292,1,0,3,1,1,1,1,0,0,1,1,1,2,1,2,1,0,6.0,6.0,1,1,3,4,1,0,3,1,2,0,0,0,0,8.0,7.0,2,3,0,2,3,2,0,7,2,2,0.0,5.0,0,1,2.0,38.0,0,51,3,53
294,1,0,1,1,0,0,0,0,0,1,5,2,2,1,2,0,0,10.0,10.0,1,0,1,2,1,0,0,2,1,0,1,0,0,5.0,5.0,0,0,0,2,1,1,0,10,2,0,0.0,8.0,2,2,3.0,44.0,0,15,3,14
295,1,0,6,1,1,1,1,1,1,2,5,2,1,1,1,1,1,8.0,8.0,1,1,3,4,1,2,3,1,2,0,0,0,0,6.0,6.0,3,1,1,1,3,3,0,9,0,0,0.0,7.0,1,2,2.0,34.0,3,51,3,53
296,1,0,4,1,1,0,0,0,0,2,1,1,0,0,2,0,0,7.0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,7.0,0.0,1,1,1,0,4,2,3,1,2,0,0.0,3.0,2,1,2.0,29.0,0,51,3,53
298,1,0,4,1,1,2,0,0,2,2,1,1,0,0,2,0,0,6.0,8.0,1,1,0,2,1,0,0,1,2,0,0,1,1,5.0,5.0,2,3,0,0,3,0,2,8,0,0,0.0,3.0,1,0,2.0,41.0,3,42,3,43
299,1,0,4,1,1,1,0,0,1,1,5,1,0,0,2,1,1,5.0,5.0,1,1,2,0,1,0,0,1,2,0,0,0,0,7.0,3.0,0,0,0,1,1,1,0,6,2,0,0.0,5.0,1,3,3.0,33.0,3,51,3,53
300,1,0,6,1,1,1,0,1,1,1,5,1,0,0,0,0,0,6.0,4.0,1,1,2,3,2,1,0,1,1,0,1,0,0,7.0,4.0,2,2,0,0,1,1,3,1,0,0,0.0,3.0,2,2,2.0,44.0,3,15,3,14
302,1,0,2,1,1,1,1,0,0,2,3,1,2,0,2,0,1,6.0,7.0,1,1,2,0,2,0,0,1,2,0,0,1,0,5.0,1.0,3,3,0,2,1,1,0,3,2,0,0.0,7.0,1,0,2.0,32.0,0,51,3,53
303,1,0,6,1,1,1,1,1,1,1,4,1,2,0,1,1,1,5.0,8.0,1,1,3,0,1,0,2,1,2,0,3,0,1,3.0,3.0,0,0,0,0,1,1,0,7,0,0,0.0,4.0,0,1,4.0,35.0,0,23,3,22
306,1,0,6,1,1,2,0,2,2,2,4,1,1,0,2,0,0,9.0,7.0,1,1,0,2,1,0,0,1,2,0,1,0,0,6.0,3.0,3,3,0,1,1,4,3,4,0,0,0.0,6.0,1,1,3.0,34.0,3,51,6,53
308,1,0,4,1,1,1,1,1,1,1,5,2,1,1,1,1,0,7.0,8.0,1,1,0,2,1,0,0,1,1,0,0,1,1,5.0,5.0,1,1,1,2,4,4,0,8,2,2,1.0,5.0,1,2,4.0,33.0,3,50,3,52
309,1,0,6,1,1,1,0,1,1,1,1,1,1,1,2,1,1,7.0,7.0,1,1,0,2,0,0,0,1,2,0,0,0,0,7.0,5.0,2,2,0,2,1,1,2,5,1,2,0.0,7.0,3,0,1.0,41.0,3,51,3,53
310,1,0,3,1,1,0,0,0,0,1,4,1,2,0,2,0,1,3.0,4.0,1,0,1,1,2,0,0,1,1,0,0,0,1,3.0,3.0,0,0,0,0,1,1,3,1,2,0,0.0,2.0,1,0,3.0,34.0,3,16,3,15
311,1,0,6,1,1,1,1,1,1,2,4,1,1,1,2,0,0,6.0,8.0,1,1,0,2,1,0,0,1,2,0,1,0,0,5.0,1.0,1,3,1,2,3,4,0,3,1,0,0.0,9.0,3,2,2.0,28.0,3,51,3,53
312,1,0,4,1,1,2,0,0,2,2,5,1,1,0,2,0,0,5.0,3.0,1,1,2,0,2,1,2,1,2,0,0,0,0,5.0,5.0,0,0,0,0,1,1,2,2,0,0,0.0,7.0,1,1,2.0,39.0,3,50,3,52
313,1,0,2,1,1,1,0,0,0,2,0,1,0,0,0,0,0,1.0,0.0,1,1,3,2,1,0,0,2,1,0,1,0,0,1.0,0.0,3,3,0,2,1,2,2,5,0,0,0.0,0.0,1,1,1.0,45.0,3,51,3,53
314,1,0,4,1,1,2,0,0,0,2,2,1,2,1,2,0,0,3.0,3.0,1,1,0,2,1,0,0,1,1,0,1,0,0,0.0,0.0,3,2,1,2,3,2,0,8,2,0,0.0,6.0,2,2,1.0,27.0,3,15,3,14
315,1,0,6,1,1,1,1,0,1,2,2,1,2,0,0,0,0,7.0,5.0,1,1,3,0,1,1,0,1,2,0,1,0,0,6.0,3.0,1,1,1,2,2,2,0,4,2,0,0.0,3.0,1,1,2.0,31.0,0,51,3,53
316,1,0,4,1,1,2,0,0,0,2,1,2,2,0,2,0,0,0.0,3.0,1,1,1,2,1,0,0,1,2,0,0,0,0,2.0,0.0,3,3,0,2,1,4,0,2,2,0,0.0,6.0,0,1,1.0,44.0,3,31,3,53
317,1,0,2,1,1,1,0,0,2,2,4,1,0,1,2,0,1,6.0,6.0,1,1,3,2,1,0,0,1,0,0,3,1,1,6.0,6.0,0,0,0,1,1,1,0,7,1,2,0.0,7.0,3,0,3.0,31.0,3,15,3,14
318,1,0,4,1,1,1,1,0,1,2,1,2,1,1,1,1,1,8.0,8.0,1,0,0,2,0,0,0,2,2,0,0,0,0,8.0,8.0,1,1,1,2,4,2,0,10,0,0,1.0,7.0,0,2,3.0,23.0,3,51,3,53
319,1,0,4,1,1,2,0,0,2,2,1,1,0,0,2,0,1,2.0,1.0,1,1,2,0,2,1,0,1,2,1,0,0,0,7.0,7.0,0,3,0,2,1,1,0,8,1,0,0.0,6.0,0,3,2.0,38.0,3,15,3,14
320,1,0,2,1,1,1,0,0,0,2,4,1,2,0,2,0,1,6.0,5.0,1,1,3,3,1,0,0,1,1,0,1,0,0,6.0,3.0,0,0,0,0,3,0,2,4,0,0,0.0,7.0,0,1,3.0,33.0,3,15,3,26
322,1,0,3,1,1,2,0,0,2,2,4,1,2,1,0,0,0,6.0,3.0,1,1,0,2,1,0,0,1,0,0,1,0,0,6.0,2.0,2,0,0,1,1,1,0,0,1,0,0.0,7.0,1,1,4.0,29.0,0,51,3,53
323,1,0,4,1,1,2,0,0,0,2,4,1,2,0,2,0,0,8.0,8.0,1,1,0,2,1,0,1,1,1,0,1,0,0,6.0,4.0,2,2,0,0,1,1,3,4,0,0,0.0,4.0,1,1,2.0,29.0,3,6,3,7
324,1,0,4,1,1,2,0,0,0,2,4,2,1,1,1,1,1,6.0,6.0,1,1,0,2,1,0,0,1,2,0,0,0,0,8.0,5.0,1,1,1,2,4,2,2,10,1,1,0.0,7.0,1,2,3.0,37.0,3,51,3,53
325,1,0,4,1,1,1,1,1,1,1,4,2,2,1,1,1,1,8.0,8.0,1,0,2,0,2,1,0,1,2,0,0,1,1,5.0,3.0,1,1,1,1,4,2,0,5,2,0,1.0,8.0,3,2,2.0,29.0,0,51,3,53
326,1,0,2,1,1,3,0,2,2,2,4,2,1,0,1,1,0,8.0,8.0,1,0,3,4,2,0,0,2,3,1,3,1,1,7.0,7.0,1,1,1,1,3,2,0,10,2,0,0.0,6.0,0,2,4.0,27.0,0,51,3,53
328,1,0,6,1,1,1,1,1,1,1,4,2,1,1,1,0,1,9.0,9.0,1,1,1,1,1,0,0,1,2,0,0,0,0,6.0,3.0,1,1,1,1,3,2,0,7,2,2,1.0,9.0,1,2,4.0,29.0,3,47,3,49
330,1,0,3,1,1,0,0,1,0,2,4,2,1,1,1,1,1,10.0,8.0,1,1,2,0,2,1,3,1,2,1,0,1,1,8.0,6.0,1,1,1,1,1,2,2,10,1,1,1.0,6.0,2,2,2.0,30.0,0,50,3,52
331,1,0,5,1,1,1,1,1,1,1,4,2,2,0,2,0,0,8.0,8.0,1,0,1,1,1,0,1,2,1,0,1,0,0,0.0,0.0,3,2,0,2,1,1,2,7,2,2,0.0,8.0,3,3,4.0,32.0,3,51,3,53
332,1,0,4,1,1,1,1,1,2,1,4,2,1,1,1,1,1,7.0,7.0,1,1,3,0,2,1,0,1,2,1,0,1,1,8.0,7.0,1,3,1,1,3,4,0,10,2,2,1.0,5.0,1,2,3.0,37.0,3,51,3,53
333,1,0,2,1,1,0,0,0,0,2,4,1,0,0,2,0,0,8.0,2.0,1,0,1,1,1,0,0,2,0,0,1,0,0,8.0,2.0,0,2,0,0,1,1,3,0,0,0,0.0,5.0,1,0,1.0,34.0,3,32,3,32
334,1,0,4,1,0,1,1,1,1,1,5,2,1,1,1,1,1,7.0,10.0,1,0,3,4,2,1,0,2,3,0,3,0,0,7.0,7.0,0,0,1,1,1,1,0,10,1,1,0.0,9.0,1,3,5.0,52.0,3,51,3,53
337,1,0,4,1,0,1,1,0,0,1,5,1,2,1,1,1,1,10.0,10.0,1,1,3,2,1,0,3,1,1,0,1,1,1,0.0,0.0,0,0,0,0,1,1,2,0,1,0,0.0,6.0,1,3,1.0,49.0,0,51,2,53
338,1,0,6,1,1,1,1,2,1,2,1,1,2,1,2,0,0,10.0,6.0,1,1,2,4,0,2,0,1,2,1,1,0,0,6.0,2.0,1,1,1,2,4,2,3,10,2,0,0.0,4.0,3,1,2.0,30.0,3,51,3,53
339,1,0,2,1,1,3,0,0,0,2,5,2,1,1,1,1,0,5.0,6.0,1,1,1,1,1,0,0,2,3,1,0,1,0,4.0,4.0,1,1,1,1,4,2,0,10,2,2,1.0,6.0,1,2,4.0,41.0,3,1,3,1
341,1,0,6,1,1,1,1,1,1,2,5,1,0,0,0,0,0,7.0,10.0,1,1,3,4,2,1,2,1,1,0,1,0,0,8.0,10.0,1,0,1,0,4,2,1,10,0,0,0.0,0.0,3,1,1.0,37.0,3,51,4,53
342,1,0,4,1,1,1,1,1,1,1,5,2,2,1,1,1,1,8.0,8.0,1,0,3,0,2,0,0,1,1,0,0,0,0,5.0,3.0,1,3,1,1,4,2,2,7,2,2,1.0,8.0,1,2,3.0,29.0,0,51,3,53
343,1,0,5,1,1,1,1,0,1,1,5,2,1,1,1,1,1,8.0,6.0,1,1,2,0,2,1,3,1,2,0,0,0,0,8.0,5.0,1,1,1,1,3,2,0,8,2,2,1.0,5.0,1,2,3.0,39.0,0,51,6,53
344,1,0,4,1,1,1,1,1,1,2,5,2,1,1,1,1,1,5.0,5.0,1,1,2,0,1,0,0,1,2,0,0,0,0,5.0,5.0,1,1,1,1,2,2,0,9,0,0,1.0,5.0,0,0,3.0,30.0,0,51,3,53
345,1,0,3,1,1,1,1,1,0,1,4,2,1,1,1,1,1,10.0,8.0,1,1,2,0,2,1,0,2,2,1,1,0,0,10.0,10.0,1,1,1,1,3,2,0,8,2,0,0.0,10.0,3,2,2.0,23.0,0,51,3,53
346,1,0,3,1,1,1,1,0,2,1,5,2,1,1,2,1,0,7.0,8.0,1,1,2,0,1,0,3,1,2,0,0,0,1,6.0,4.0,1,1,1,1,4,2,0,10,2,2,0.0,10.0,1,2,2.0,38.0,3,51,3,53
347,1,0,6,1,1,1,1,0,0,2,1,1,0,0,0,0,0,7.0,3.0,1,1,2,0,1,0,0,1,1,0,0,0,1,5.0,2.0,1,1,1,1,4,2,1,7,2,0,0.0,2.0,2,1,1.0,41.0,0,51,3,53
348,1,0,4,1,1,1,1,0,1,2,5,2,1,0,1,1,1,5.0,7.0,1,1,3,4,2,1,3,1,2,0,0,1,1,7.0,6.0,0,0,0,0,1,1,0,10,1,2,0.0,10.0,3,3,3.0,47.0,3,51,3,53
349,1,0,2,1,1,1,1,0,0,2,3,1,2,0,0,0,1,7.0,5.0,1,0,2,0,1,0,0,1,2,0,0,1,1,7.0,5.0,1,1,1,1,4,4,3,9,2,0,0.0,7.0,0,1,1.0,56.0,0,51,3,53
350,1,0,4,1,1,2,0,0,2,2,0,1,0,0,0,0,0,4.0,3.0,1,1,2,3,2,1,0,1,2,0,1,0,0,7.0,7.0,3,3,0,2,3,2,0,3,2,2,0.0,2.0,3,0,2.0,22.0,3,51,3,53
351,1,0,4,1,1,1,1,1,1,1,5,2,1,1,1,1,1,7.0,8.0,1,1,2,0,1,0,0,1,2,0,0,0,0,3.0,1.0,1,1,1,1,4,2,0,7,0,0,1.0,6.0,1,3,2.0,32.0,0,51,3,53
352,1,0,2,1,0,2,0,0,0,0,4,1,0,0,2,0,0,5.0,3.0,1,1,1,1,1,0,1,1,1,0,1,0,0,8.0,3.0,1,1,1,1,4,2,2,1,2,0,0.0,4.0,3,0,4.0,30.0,0,51,3,53
353,1,0,4,1,1,1,0,0,0,2,2,1,0,0,0,0,0,7.0,4.0,1,0,2,0,1,0,0,1,2,0,3,0,1,10.0,0.0,1,1,1,1,4,2,1,10,2,0,0.0,7.0,2,1,1.0,31.0,4,51,3,53
354,1,0,4,1,1,1,1,2,1,1,5,2,1,1,1,1,1,7.0,5.0,1,0,0,2,0,0,0,1,3,0,1,0,0,9.0,5.0,1,1,1,0,3,2,2,7,0,0,0.0,5.0,1,1,3.0,36.0,3,51,3,53
355,1,0,4,1,1,1,1,0,2,1,4,2,2,1,1,1,1,5.0,3.0,1,1,2,2,1,1,1,1,2,1,0,0,0,7.0,2.0,1,1,1,1,4,2,0,10,2,0,0.0,7.0,2,2,1.0,32.0,3,51,3,53
356,1,0,2,1,1,1,1,0,0,2,4,2,1,1,1,1,1,10.0,10.0,1,1,2,0,2,1,0,1,2,0,0,1,1,10.0,8.0,1,1,1,1,4,2,2,7,2,0,1.0,10.0,0,0,2.0,37.0,0,51,3,53
358,1,0,3,1,1,1,1,0,0,2,4,1,0,0,0,1,0,3.0,5.0,1,0,2,4,1,0,0,2,1,0,1,1,0,8.0,7.0,1,0,1,2,3,2,1,8,2,0,0.0,3.0,1,3,3.0,31.0,0,51,6,53
359,1,0,4,1,1,1,1,0,1,2,2,1,2,0,2,1,1,5.0,5.0,1,1,2,0,2,1,2,1,2,0,1,0,0,5.0,5.0,1,1,1,1,1,4,0,8,2,0,1.0,6.0,1,3,3.0,39.0,3,51,3,53
361,1,0,6,1,1,2,0,0,2,2,2,1,0,0,2,1,0,7.0,5.0,1,1,1,2,1,0,0,1,2,0,0,1,0,8.0,6.0,0,0,0,0,4,3,0,6,2,0,0.0,5.0,1,3,2.0,38.0,3,50,3,52
362,1,0,4,1,1,1,0,1,1,1,4,2,2,0,1,1,1,9.0,9.0,1,1,2,0,1,1,3,2,0,0,1,0,0,10.0,7.0,0,1,1,0,3,4,0,7,0,0,0.0,5.0,1,0,4.0,33.0,0,51,3,53
363,1,0,2,1,1,0,0,2,0,2,2,2,1,1,1,1,1,8.0,8.0,1,0,1,1,1,0,0,2,2,0,0,1,1,9.0,7.0,3,3,0,2,4,2,0,8,2,2,0.0,9.0,0,2,2.0,38.0,3,48,3,50
364,1,0,4,1,1,1,0,1,2,2,2,2,1,0,1,1,1,5.0,5.0,1,0,1,2,1,0,0,1,1,0,1,0,0,5.0,5.0,3,1,1,1,4,2,0,5,2,0,0.0,10.0,1,3,4.0,36.0,0,51,3,53
365,1,0,4,1,1,0,0,0,0,2,4,2,2,0,2,0,1,0.0,0.0,1,1,2,0,2,1,2,2,2,1,0,1,1,0.0,0.0,0,0,0,2,1,1,2,0,0,0,0.0,2.0,2,0,1.0,30.0,0,51,3,53
366,1,0,3,1,1,0,0,0,0,2,4,1,0,1,2,1,0,6.0,6.0,1,1,1,1,1,0,0,2,2,1,0,0,0,5.0,5.0,1,3,1,1,3,2,3,7,2,0,0.0,6.0,0,2,2.0,35.0,0,6,3,7
367,1,0,2,1,1,1,0,0,0,1,3,2,1,1,1,1,0,7.0,5.0,1,1,3,0,1,0,3,1,1,0,0,1,1,4.0,0.0,1,1,1,1,3,2,0,10,0,1,1.0,10.0,1,2,2.0,26.0,3,51,3,53
369,1,0,4,1,1,3,1,1,1,1,3,1,0,0,0,0,0,7.0,8.0,1,1,3,4,1,1,3,1,1,1,2,0,0,8.0,5.0,0,1,1,2,4,2,0,5,0,0,0.0,5.0,0,2,2.0,40.0,3,51,3,53
